Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Ticker,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility
2021-12-07 00:00:00+05:30,436.9357465608352,446.71372017449403,436.9357465608352,443.9200134277344,13644942,0.0,0.0,SBIN,SBIN.NS,,,,443.9200134277344,443.9200134277344,0.0,0.0,,,,,,
2021-12-08 00:00:00+05:30,447.83118703791257,458.540396262907,447.22588959161516,457.74884033203125,20397660,0.0,0.0,SBIN,SBIN.NS,,,,446.0475252591647,444.94437097620084,1.1031542829638283,0.22063085659276568,,,,,0.031151618503336698,
2021-12-09 00:00:00+05:30,458.4472523831347,459.56474641681535,452.6736089932615,455.0482482910156,12560970,0.0,0.0,SBIN,SBIN.NS,,,,447.4322518794494,445.6928063328538,1.7394455465955616,0.5243937945933249,,,,,-0.0058997244844066765,
2021-12-10 00:00:00+05:30,454.90860917081886,461.84632604166063,451.090537371142,460.6822814941406,13261408,0.0,0.0,SBIN,SBIN.NS,,,,449.47071797401725,446.80313782628247,2.667580147734782,0.9530310652216164,,,,,0.012381177653763675,
2021-12-13 00:00:00+05:30,463.5225194457287,466.03686693088656,452.9064392999439,454.2567138671875,14047645,0.0,0.0,SBIN,SBIN.NS,,,,450.207025034505,447.3552545700532,2.8517704644518176,1.3327789450676568,,,,,-0.013947937407344901,
2021-12-14 00:00:00+05:30,452.5804693991545,456.6313496547476,448.6692687898121,454.9551086425781,11642447,0.0,0.0,SBIN,SBIN.NS,,,,450.93749943574704,447.9182067235736,3.019292712173467,1.670081698488819,,,,,0.0015374451363525665,
2021-12-15 00:00:00+05:30,456.3054492385272,457.2366848492181,450.2524177690366,451.4630126953125,8639835,0.0,0.0,SBIN,SBIN.NS,,,,451.0183476295264,448.1807849437024,2.8375626858239684,1.903577895955849,,,,,-0.007675693449590626,
2021-12-16 00:00:00+05:30,454.7689339050586,456.81763527706426,445.36344818636536,448.06402587890625,11107781,0.0,0.0,SBIN,SBIN.NS,,,,450.56383659096946,448.1721361240879,2.3917004668815594,2.001202410140991,,,,,-0.007528826771685426,
2021-12-17 00:00:00+05:30,447.0396555810828,448.296829373176,434.42142408409757,435.63201904296875,12648603,0.0,0.0,SBIN,SBIN.NS,,,,448.266633891277,447.2432385625235,1.0233953287535087,1.8056409938634947,,,,,-0.02774604993460772,
2021-12-20 00:00:00+05:30,427.4371636833221,432.0933419369531,412.537393271703,418.3110656738281,22336114,0.0,0.0,SBIN,SBIN.NS,448.0081329345703,,,443.65808493474646,445.10011464484234,-1.4420297100958805,1.1561068530716199,,,,,-0.039760514865717855,
2021-12-21 00:00:00+05:30,425.62119613220335,426.73869015817684,413.93420136455995,415.3310546875,16617447,0.0,0.0,SBIN,SBIN.NS,445.14923706054685,,,439.3000802813239,442.8949990924466,-3.5949188111226817,0.20590172023275954,,,,,-0.007123911440228947,
2021-12-22 00:00:00+05:30,419.05604984785396,425.8540588444296,418.1248141815254,424.5037841796875,13102553,0.0,0.0,SBIN,SBIN.NS,441.8247314453125,,,437.0237270349183,441.5326868766867,-4.508959841768387,-0.7370705921674698,,,,,0.022085344663401507,
2021-12-23 00:00:00+05:30,429.29960907364676,433.02455145172615,426.2730933914573,430.0445861816406,14471377,0.0,0.0,SBIN,SBIN.NS,439.324365234375,,,435.95001305749093,440.6817164548314,-4.731703397340482,-1.5359971532020724,,,,,0.013052420752055705,
2021-12-24 00:00:00+05:30,430.7896437858835,431.7208794929783,421.1047981159089,425.5281677246094,13221159,0.0,0.0,SBIN,SBIN.NS,435.8089538574219,,,434.3466522370476,439.5592313637039,-5.212579126656294,-2.271313547892917,39.56685402556178,,,,-0.010502209775810623,
2021-12-27 00:00:00+05:30,422.5016075492638,428.8339983285121,419.5681926430426,426.5524597167969,8856482,0.0,0.0,SBIN,SBIN.NS,433.0385284423828,,,433.1475456954705,438.5957667972663,-5.448221101795809,-2.9066950586734954,40.26108039545729,,,,0.0024071073782603314,
2021-12-28 00:00:00+05:30,429.4858703613281,431.0689538309039,427.483691084808,429.4858703613281,8832210,0.0,0.0,SBIN,SBIN.NS,430.4916046142578,,,432.58421102867936,437.9209596538635,-5.336748625184157,-3.3927057719756277,31.945276772377625,,,,0.006877021988054732,
2021-12-29 00:00:00+05:30,429.2996338629338,430.37054917465906,420.35976595551256,423.1534729003906,11757303,0.0,0.0,SBIN,SBIN.NS,427.6606506347656,,,431.1333282397119,436.82707174619884,-5.693743506486953,-3.852913318877893,30.528719322981715,,,,-0.014744134552342802,
2021-12-30 00:00:00+05:30,421.6169462343391,423.61909722508057,417.6591946683624,420.63916015625,28879190,0.0,0.0,SBIN,SBIN.NS,424.9181640625,,,429.51884084225617,435.62796718398045,-6.109126341724277,-4.30415592344717,24.586245192309548,,,,-0.005941845938087109,
