Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Ticker,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility
2021-12-07 00:00:00+05:30,1527.0872657475893,1548.452706939299,1520.7135766875624,1536.55810546875,4202122,0.0,0.0,INFY,INFY.NS,,,,1536.55810546875,1536.55810546875,0.0,0.0,,,,,,
2021-12-08 00:00:00+05:30,1555.724140653463,1579.782699760564,1555.3650364192983,1573.992431640625,3029169,0.0,0.0,INFY,INFY.NS,,,,1542.3172325721155,1539.3310185185185,2.9862140535969957,0.5972428107193991,,,,,0.02436245400589976,
2021-12-09 00:00:00+05:30,1579.0645790008737,1588.4007416916018,1563.8035796586253,1583.059326171875,2082171,0.0,0.0,INFY,INFY.NS,,,,1548.5852469720785,1542.5701524187673,6.015094553311201,1.6808131592377595,,,,,0.005760443537710769,
2021-12-10 00:00:00+05:30,1579.9622197847095,1583.328616559819,1567.3943384909674,1579.2889404296875,1823469,0.0,0.0,INFY,INFY.NS,,,,1553.308892119403,1545.2900626417984,8.01882947760464,2.948416422911136,,,,,-0.002381708429907703,
2021-12-13 00:00:00+05:30,1586.2911275859171,1590.151196897316,1560.9309379387585,1566.1824951171875,4040584,0.0,0.0,INFY,INFY.NS,,,,1555.2894464267545,1546.837650232568,8.4517961941865,4.049092377166209,,,,,-0.008298953394135777,
2021-12-14 00:00:00+05:30,1553.8389138318717,1582.6552466615897,1535.3910167263787,1572.9151611328125,4768144,0.0,0.0,INFY,INFY.NS,,,,1558.0010948430709,1548.76931770666,9.231777136410756,5.085629329015119,,,,,0.004298774910724168,
2021-12-15 00:00:00+05:30,1566.4964126446885,1569.1446005691694,1545.1309736131548,1556.8011474609375,3053149,0.0,0.0,INFY,INFY.NS,,,,1557.816487553512,1549.3642680588289,8.45221949468305,5.758947362148705,,,,,-0.010244680749513346,
2021-12-16 00:00:00+05:30,1582.3409441807426,1595.7616003093601,1578.1665908378222,1590.3753662109375,4481031,0.0,0.0,INFY,INFY.NS,,,,1562.8255458085005,1552.4021271812073,10.423418627293131,6.691841615177591,,,,,0.02156615750493107,
2021-12-17 00:00:00+05:30,1633.824496428529,1653.5740233084343,1621.9298950122225,1634.5875244140625,18887243,0.0,0.0,INFY,INFY.NS,,,,1573.8658502093563,1558.489934383641,15.37591582571531,8.428656457285136,,,,,0.027799825841405168,
2021-12-20 00:00:00+05:30,1617.3964449810487,1642.4873870491053,1604.469569535608,1614.8829345703125,5773891,0.0,0.0,INFY,INFY.NS,1580.8643432617187,,,1580.1761708802726,1562.6671936567277,17.50897722354489,10.244720610537087,,,,,-0.012054778070579864,
2021-12-21 00:00:00+05:30,1616.7681538657364,1649.98326863144,1616.7681538657364,1626.2838134765625,5353584,0.0,0.0,INFY,INFY.NS,1589.8369140625,,,1587.2696543566249,1567.3795358656043,19.89011849102053,12.173800186633777,,,,,0.00705987948859188,
2021-12-22 00:00:00+05:30,1638.3130567405199,1642.0385576629037,1626.9570566497555,1638.043701171875,4156428,0.0,0.0,INFY,INFY.NS,1596.242041015625,,,1595.0810461743558,1572.6139184808835,22.46712769347232,14.232465688001486,,,,,0.007231141082424619,
2021-12-23 00:00:00+05:30,1643.9236011741514,1671.1689478831108,1640.1083518608461,1667.578125,4112933,0.0,0.0,INFY,INFY.NS,1604.6939208984375,,,1606.2344429167626,1579.6483041489664,26.58613876779623,16.703200303960436,,,,,0.01803030273673145,
2021-12-24 00:00:00+05:30,1681.357909134367,1683.871529020571,1664.346429323811,1672.8746337890625,3780347,0.0,0.0,INFY,INFY.NS,1614.052490234375,,,1616.4867799740396,1586.5539581963808,29.932821777658773,19.349124598700104,78.19866701480304,,,,0.0031761683063948887,
2021-12-27 00:00:00+05:30,1669.732749649534,1682.7494834505653,1656.3120920810711,1675.253662109375,2647733,0.0,0.0,INFY,INFY.NS,1624.9596069335937,,,1625.527838764091,1593.1243066343804,32.403532129710584,21.9600061049022,78.41115727691547,,,,0.0014221199080077795,
2021-12-28 00:00:00+05:30,1688.3152341779669,1701.9604279258667,1686.2505766124211,1694.8685302734375,3340933,0.0,0.0,INFY,INFY.NS,1637.1549438476563,,,1636.1956374578367,1600.6609157928292,35.53472166500751,24.67494921692326,76.710946768387,,,,0.011708595902643504,
2021-12-29 00:00:00+05:30,1690.828848757635,1700.0752621912457,1684.4551595905639,1692.669189453125,3236635,0.0,0.0,INFY,INFY.NS,1650.741748046875,,,1644.8838762263426,1607.4763434713695,37.40753275497309,27.221465924533227,74.97952507066077,,,,-0.0012976468563952182,
2021-12-30 00:00:00+05:30,1691.726590549719,1714.438591263301,1682.6148547067908,1699.222412109375,4584738,0.0,0.0,INFY,INFY.NS,1661.6264526367188,,,1653.2436509775785,1614.2723485556664,38.971302421912014,29.571433224008985,76.98988581503276,,,,0.00387153183686606,
2021-12-31 00:00:00+05:30,1696.6638809222288,1704.1597020773836,1680.191002196057,1694.64404296875,4619420,0.0,0.0,INFY,INFY.NS,1667.6321044921874,,,1659.6129420531433,1620.2258074010801,39.387134652063196,31.53457350961983,80.06296225407155,,,,-0.0026943907448475635,
2022-01-03 00:00:00+05:30,1694.6441036073452,1718.2538096972232,1694.6441036073452,1704.24951171875,3329616,0.0,0.0,INFY,INFY.NS,1676.5687622070313,1628.716552734375,,1666.4801066170828,1626.4497854986855,40.030321118397296,33.23372303137532,80.32747976224906,1628.716552734375,1740.275014562379,1517.158090906371,0.005668133546896881,
2022-01-04 00:00:00+05:30,1704.2494699005285,1711.6107229414722,1685.8914307946536,1704.8779296875,3921999,0.0,0.0,INFY,INFY.NS,1684.428173828125,1637.1325439453126,,1672.3874640125316,1632.2592776608199,40.12818635171175,34.61261569544261,86.82743842941811,1637.1325439453126,1744.743859336964,1529.521228553661,0.00036873589484920366,0.010967907033440406
2022-01-05 00:00:00+05:30,1705.640996354203,1708.2443650547573,1651.7786491009124,1655.9530029296875,6995719,0.0,0.0,INFY,INFY.NS,1686.2191040039063,1641.2305725097656,,1669.8590853844019,1634.0143684214768,35.84471696292508,34.8590359489391,65.15250320982193,1641.2305725097656,1744.8874826394506,1537.5736623800806,-0.028697026283154625,0.012426250312212093
2022-01-06 00:00:00+05:30,1641.0060417349105,1641.0060417349105,1615.8702817958638,1631.8494873046875,6449205,0.0,0.0,INFY,INFY.NS,1682.646240234375,1643.6700805664063,,1664.0114549105997,1633.8540068572702,30.157448053329517,33.918718369817185,49.30252979873803,1643.6700805664063,1743.7991269875256,1543.541034145287,-0.01455567614682085,0.012973877249431904
2022-01-07 00:00:00+05:30,1629.7399155826886,1648.1878132075997,1621.9748482469563,1628.7076416015625,4834389,0.0,0.0,INFY,INFY.NS,1678.229541015625,1646.141015625,,1658.5800990169018,1633.4727946161065,25.10730440079533,32.15643557601282,53.84616429572796,1646.141015625,1741.9253195527747,1550.3567116972251,-0.0019253281185351856,0.012966907112385026
2022-01-10 00:00:00+05:30,1629.3359737764672,1678.6200425032102,1627.5405622351159,1661.428955078125,7857560,0.0,0.0,INFY,INFY.NS,1676.8470703125,1650.903338623047,,1659.0183845647823,1635.5436213169967,23.47476324778563,30.420101110367384,58.74078360390764,1650.903338623047,1739.121092963422,1562.685584282672,0.02009035424208272,0.013371317040163028
2022-01-11 00:00:00+05:30,1665.2442353583547,1678.7098221671822,1660.890384206812,1665.7828369140625,5142287,0.0,0.0,INFY,INFY.NS,1673.9385009765624,1655.5467224121094,,1660.0590695415945,1637.7835632130757,22.27550632851876,28.79118215399766,57.162733198046475,1655.5467224121094,1735.906821492466,1575.1866233317528,0.002620564558376115,0.013368274669916169
2022-01-12 00:00:00+05:30,1677.7223862621913,1695.7662508688193,1669.7327827506638,1685.397705078125,5362535,0.0,0.0,INFY,INFY.NS,1673.2113525390625,1661.9765502929688,,1663.957321162599,1641.310536684561,22.64678447803817,27.562302618805763,54.8497738867427,1661.9765502929688,1728.4482777251114,1595.5048228608262,0.011775165243267827,0.013128369834428581
2022-01-13 00:00:00+05:30,1710.1295764621054,1716.862370070224,1675.4332248182886,1702.7684326171875,14277630,0.0,0.0,INFY,INFY.NS,1673.5659545898438,1667.5962036132812,,1669.928261386382,1645.862973420311,24.065287966071082,26.86289968825883,57.63415652997986,1667.5962036132812,1727.232766285426,1607.9596409411365,0.010306604480784687,0.012567507624555071
2022-01-14 00:00:00+05:30,1689.4820619876896,1735.2650509150924,1688.5843563224464,1731.9884033203125,7688506,0.0,0.0,INFY,INFY.NS,1677.300390625,1672.4662475585938,,1679.4759755300636,1652.2426348943852,27.23334063567836,26.936987877742737,62.74189312262205,1672.4662475585938,1736.4989761226545,1608.433518994533,0.017160272731984616,0.011678280279597813
2022-01-17 00:00:00+05:30,1740.2474431377093,1754.0272038314308,1733.020868358922,1741.1002197265625,5262464,0.0,0.0,INFY,INFY.NS,1680.9854614257813,1678.7771118164062,,1688.956628483371,1658.8246782152871,30.131950268083983,27.575980355810987,60.89713710257517,1678.7771118164062,1743.7858530945323,1613.7683705382801,0.005260899200469238,0.011135550572741536
2022-01-18 00:00:00+05:30,1725.480435698786,1746.0379220966745,1715.919846239553,1724.2685546875,3690315,0.0,0.0,INFY,INFY.NS,1682.9245239257812,1683.6763488769532,,1694.3892325147754,1663.6723727687843,30.716859745991087,28.20415623384701,56.96757891019575,1683.6763488769532,1746.768633217274,1620.5840645366322,-0.009667258006380575,0.011502243389525503
2022-01-19 00:00:00+05:30,1720.0040497228024,1720.0040497228024,1672.2909718339438,1676.0614013671875,5747770,0.0,0.0,INFY,INFY.NS,1684.9353637695312,1685.5772338867187,,1691.5695661843774,1664.5900785908882,26.97948759348924,27.959222505775454,45.685579760665476,1685.5772338867187,1745.0687710879272,1626.0856966855101,-0.027958030777316734,0.013360974844772769
2022-01-20 00:00:00+05:30,1655.369343931458,1658.9601668033267,1629.7847309693936,1637.1458740234375,5533463,0.0,0.0,INFY,INFY.NS,1685.4650024414063,1684.0556213378907,,1683.1966904673097,1662.5571745488546,20.639515918455118,26.495281188311388,40.50405280030902,1684.0556213378907,1746.945210210502,1621.1660324652794,-0.023218437768452893,0.013807825212476138
2022-01-21 00:00:00+05:30,1611.381665485635,1623.0518391075366,1594.3252578843944,1603.032958984375,8252758,0.0,0.0,INFY,INFY.NS,1682.8975341796875,1680.5635375976562,,1670.8638087007046,1658.1479733959302,12.715835304774373,23.739392011603986,34.535689853638814,1680.5635375976562,1753.085753723399,1608.0413214719135,-0.020836820701399583,0.014469375783272058
2022-01-24 00:00:00+05:30,1584.450758110879,1587.7274062411818,1551.235643068328,1559.135498046875,7116712,0.0,0.0,INFY,INFY.NS,1672.6681884765626,1674.7576293945312,,1653.6748378308846,1650.813715962667,2.8611218682176514,19.563737982926718,30.333120069369002,1674.7576293945312,1765.3984983121625,1584.1167604769,-0.027384003985365224,0.01550436174207637
2022-01-25 00:00:00+05:30,1549.978755619526,1562.0080348157867,1526.548657013934,1545.9840087890625,9137653,0.0,0.0,INFY,INFY.NS,1660.6883056640625,1667.3134033203125,,1637.1070179782964,1643.0485524683259,-5.941534490029426,14.46268348833549,33.57466307552842,1667.3134033203125,1774.0297127372637,1560.5970939033614,-0.00843511630277638,0.015115843899776568
2022-01-27 00:00:00+05:30,1527.8952534020755,1534.807544146456,1494.6801391976826,1506.888916015625,11231734,0.0,0.0,INFY,INFY.NS,1642.8374267578124,1658.0243896484376,,1617.073463830193,1632.9626534718295,-15.889189641636449,8.392308862341103,32.135511394473596,1658.0243896484376,1785.7264652533904,1530.3223140434848,-0.025288161165431422,0.015787214968285883
2022-01-28 00:00:00+05:30,1509.0432779159291,1550.8315219794274,1507.6967193693058,1513.7113037109375,10998502,0.0,0.0,INFY,INFY.NS,1623.9317138671875,1648.7488342285155,,1601.1715930426153,1624.1292201562078,-22.95762711359248,2.1223216671543863,33.731212447345115,1648.7488342285155,1790.073705725111,1507.42396273192,0.00452746557679351,0.01580876170406244
2022-01-31 00:00:00+05:30,1542.2584788669017,1570.536209998629,1539.8795367121913,1558.5966796875,8788872,0.0,0.0,INFY,INFY.NS,1606.5925415039062,1641.946466064453,,1594.6216063725974,1619.2749578992666,-24.653351526669212,-3.2328129716103335,35.936133100227195,1641.946466064453,1787.0170573908845,1496.8758747380216,0.029652534050927493,0.01767135293352122
2022-02-01 00:00:00+05:30,1585.4381259763172,1597.9162579975496,1557.2501431039855,1590.779541015625,5119935,0.0,0.0,INFY,INFY.NS,1591.5604736328125,1636.272967529297,,1594.0305193946017,1617.1641862782562,-23.13366688365454,-7.2129837540191755,40.46776636256082,1636.272967529297,1779.9528941429776,1492.5930409156163,0.020648614069021187,0.01840612005625196
2022-02-02 00:00:00+05:30,1605.995702026575,1609.4070279547248,1590.7347031811576,1604.2900390625,4253717,0.0,0.0,INFY,INFY.NS,1579.5626220703125,1631.2435729980468,,1595.6089070358166,1616.2105457437558,-20.601638707939173,-9.890714744803176,39.529494302344496,1631.2435729980468,1771.820577124985,1490.6665688711087,0.008493004654968939,0.018579662322870897
2022-02-03 00:00:00+05:30,1597.018700619469,1597.018700619469,1556.6219375346593,1560.70654296875,3832922,0.0,0.0,INFY,INFY.NS,1568.0271362304688,1626.48125,,1590.2393125639603,1612.0991381307924,-21.859825566832114,-12.284536909208965,32.823171673083664,1626.48125,1769.9571377194884,1483.0053622805117,-0.027166843296751342,0.018470548494303744
2022-02-04 00:00:00+05:30,1554.8262614323921,1574.5308575751117,1535.2114139423968,1562.995361328125,4700077,0.0,0.0,INFY,INFY.NS,1560.6120849609374,1623.0385437011719,,1586.0479354507547,1608.4618213305948,-22.41388587984011,-14.310406703335193,28.14348852020477,1623.0385437011719,1769.250296955251,1476.8267904470927,0.0014665270480773707,0.018280092634646052
2022-02-07 00:00:00+05:30,1546.0287449587365,1554.8263048355502,1521.9702974467775,1539.5653076171875,4310209,0.0,0.0,INFY,INFY.NS,1554.2653198242188,1618.5814270019532,,1578.8967619378982,1603.3583758703426,-24.46161393244438,-16.340648149157033,24.865617998875877,1618.5814270019532,1769.4269314003068,1467.7359226035996,-0.01499048192377761,0.01850952170724199
2022-02-08 00:00:00+05:30,1535.0767095991916,1548.5422947711145,1522.508830105397,1541.6300048828125,6053401,0.0,0.0,INFY,INFY.NS,1552.5147705078125,1612.5914794921875,,1573.1634146986542,1598.7859039453404,-25.6224892466862,-18.197016368662865,26.35121358141423,1612.5914794921875,1765.769230190137,1459.413728794238,0.0013410910569429113,0.017756808077963013
2022-02-09 00:00:00+05:30,1557.5194614769207,1564.701107408803,1548.5424040620683,1559.584228515625,3867244,0.0,0.0,INFY,INFY.NS,1553.8747924804688,1607.2815490722655,,1571.0743091320342,1595.882076135732,-24.80776700369779,-19.51916649566985,33.63601534012625,1607.2815490722655,1760.057822821009,1454.505275323522,0.011646259852199359,0.01803532012218739
2022-02-10 00:00:00+05:30,1576.0570055996025,1592.4401343281156,1569.8628144650563,1588.5799560546875,4334630,0.0,0.0,INFY,INFY.NS,1562.043896484375,1602.4406616210938,,1573.767485581673,1595.341178351951,-21.57369277027783,-19.930071750591445,42.981298611120906,1602.4406616210938,1750.8687293126493,1454.0125939295383,0.018591959965291505,0.018392767892897722
