Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Stock,Ticker,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Daily_Return,Volatility,Price_Lag_1,Price_Lag_5,Price_Lag_10,Momentum_5,Momentum_10,Volatility_Ratio,Volume_Change,Volume_MA_Ratio,High_20,Low_20,Price_Position,SMA_Distance,Domestic_Index,IT_Index
2022-03-31 00:00:00+05:30,735.9519854353198,741.8161446818164,722.9531110362483,737.8578491210938,7371181,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,709.9004699707032,691.3452850341797,691.5876708984375,710.1625307273478,698.2049124519099,11.95761827543788,5.805969954952957,71.6831019390907,691.3452850341797,743.8137105985807,638.8768594697788,0.0072715813831452,0.0165868823221323,732.5311889648438,690.358154296875,695.8801879882812,0.06880442351346869,0.0603231157567018,0.8846030974342541,-0.2583569876530689,1.0463827690726348,752.4693532596336,624.5329632305219,0.8857908673582625,0.06690428440192826,-0.0009563658262884,0.001887126142845
2022-04-01 00:00:00+05:30,742.5980095002817,749.2929603314922,732.2868749106802,741.3274536132812,5920139,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,713.3798645019531,695.569921875,692.4506799316406,714.9571342482606,701.3991747601596,13.557959488101003,7.356367861582568,74.00981469301759,695.569921875,749.9113981597047,641.2284455902952,0.0047022668340797,0.0164529386579049,737.8578491210938,693.2902221679688,706.5335083007812,0.06928877677676831,0.04924599456886301,0.8801334085369434,-0.1968533943203945,0.8439743598626168,752.4693532596336,624.5329632305219,0.9129106296979533,0.07058520570225423,0.01595571674987718,0.0016481299924884
2022-04-04 00:00:00+05:30,740.6921278187525,757.4538728667407,739.0795198814095,750.4168701171875,5783224,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,719.2049194335938,701.1457580566406,693.7036560058593,720.4124782280954,705.0301151569764,15.382363071119016,8.961566903489857,74.72485532024271,701.1457580566406,753.8647879154822,648.426728197799,0.0122610008028216,0.0144721675061271,741.3274536132812,716.4536743164062,692.1663208007812,0.04740459434894619,0.08415686745494205,0.7789078971522342,-0.023126990768291056,0.8322367148153249,757.4538728667407,624.5329632305219,0.9470587225981811,0.08175423845661431,0.03362990790714655,-0.00386793957494535
2022-04-05 00:00:00+05:30,750.4168622762433,756.2810212307124,743.7708273918402,749.2440185546875,3990794,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,723.83271484375,705.6025146484375,694.7044714355469,724.8480998168019,708.3052191123625,16.542880704439426,10.47782966367977,73.55339969544525,705.6025146484375,758.7830825010255,652.4219467958494,-0.0015629333630476,0.0133531671102815,750.4168701171875,737.8578491210938,702.966064453125,0.015431386204207887,0.06583241559116314,0.7241504104697957,-0.3099361186770563,0.6122934073362352,757.4538728667407,652.4854380470179,0.9217873989818643,0.07850755157288583,-0.01231732906421718,9.257827530964949e-05
2022-04-06 00:00:00+05:30,746.702966655519,763.0248889829714,745.7256067515196,758.0892333984375,7490027,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,730.7426513671875,710.1301361083985,696.2760668945313,729.9621203678228,711.992923874294,17.969196493528784,11.976103029649575,73.582820638002,710.1301361083985,765.0553311664456,655.2049410503513,0.011805519463222,0.013364229555314,749.2440185546875,732.5311889648438,688.9898681640625,0.034890042661132825,0.10029082926647774,0.7286271068955298,0.8768262656503945,1.157810099284486,763.0248889829714,659.0337584020324,0.9525377255063845,0.08877680771019439,-0.00557483895266936,-0.01645620451340295
2022-04-07 00:00:00+05:30,757.4539322282426,760.2393841176914,742.3537096486424,745.1392211914062,5818505,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,736.2207580566406,713.5948791503906,697.6932397460937,732.2970589560663,714.448205157043,17.84885379902323,13.150653183524309,64.38455667576642,713.5948791503906,768.1547906527538,659.0349676480274,-0.0170824378404342,0.0142691760620898,758.0892333984375,737.8578491210938,690.358154296875,0.009868258606973924,0.07935166196497728,0.7812741371976162,-0.2231663517367828,0.928696556071002,763.0248889829714,672.5702487668061,0.8022692064351519,0.06800407219450659,-0.007006173632643979,-0.014359928558419499
2022-04-08 00:00:00+05:30,750.9544465695792,750.9544465695792,740.447827766778,744.845947265625,5583587,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,741.3763305664063,716.739535522461,698.6754870605469,734.2276571575369,716.6998897576786,17.52776739985825,14.026076026791095,71.92835188086221,716.739535522461,770.8687295054262,662.6103415394957,-0.0003935827258056,0.0142841455182039,745.1392211914062,741.3274536132812,693.2902221679688,0.004746207138551754,0.07436384280227949,0.7831463151706349,-0.04037428858443881,0.8940961995210516,763.0248889829714,672.5702487668061,0.7990269855266346,0.06608283968760026,0.0036709891439848604,0.0011975739346569
2022-04-11 00:00:00+05:30,739.8614183490016,747.8757811785568,738.884058483283,740.8876342773438,4927865,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,743.8197265625,719.827993774414,699.6684838867187,735.2522690221226,718.491574536913,16.76069448520957,14.572999718474792,66.73854488104803,719.827993774414,771.9298582799985,667.7261292688296,-0.0053142706929029,0.0143234470228784,744.845947265625,750.4168701171875,716.4536743164062,-0.01269858956976225,0.034104033291825604,0.791102183010959,-0.11743741075405467,0.7792753814991952,763.0248889829714,672.5702487668061,0.7552667872789626,0.05891240114410914,-0.0026831059166016803,-0.01178156409884695
2022-04-12 00:00:00+05:30,742.7446834008083,742.7446834008083,723.3440531898673,724.8590087890625,3904026,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,742.5198425292969,721.843798828125,700.173779296875,733.6533059093442,718.9632363333685,14.690069575975713,14.596413689974977,65.55084189624587,721.843798828125,771.2473460417175,672.4402516145326,-0.0216343541810026,0.0154282914170716,740.8876342773438,749.2440185546875,737.8578491210938,-0.03254615207027526,-0.017616998108124674,0.8580789030670944,-0.20776522895817962,0.6179168009216776,763.0248889829714,679.7537904994882,0.5416671463571586,0.0352558610763414,-0.0022949647410064797,-0.0075382018174645505
2022-04-13 00:00:00+05:30,725.2010037239972,739.3727214517573,721.2427082893196,723.881591796875,6343030,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,741.6548828125,723.6787933349609,700.3956408691406,732.1499652766568,719.3275589602948,12.822406316361937,14.24161221525237,64.58330235670209,723.6787933349609,770.3099830110976,677.0476036588242,-0.0013484235973287,0.0154565732395142,724.8590087890625,758.0892333984375,732.5311889648438,-0.04512350274150854,-0.011807821016046688,0.864649812499489,0.6247407163784258,1.0012874288602696,763.0248889829714,682.0505949929255,0.516596005259295,0.03353240591073642,-0.00509014328144118,-0.0021981946086667
2022-04-18 00:00:00+05:30,719.9720939270044,723.392853100601,707.0220770555318,712.9839477539062,8950327,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,739.1674926757812,724.5339813232422,700.5217175292969,729.2013471962337,718.8576618338957,10.343685362337965,13.46202684466949,58.01187695168172,724.5339813232422,769.6203606955266,679.4476019509577,-0.0150544566493503,0.0157577970005277,723.881591796875,745.1392211914062,737.8578491210938,-0.04315337660804755,-0.03371096668120598,0.8865936583200098,0.4110491358231003,1.3581256614408836,763.0248889829714,682.0505949929255,0.382014479370247,0.017789927011203858,-0.02011634909986812,-0.05464123977304346
2022-04-19 00:00:00+05:30,722.268951184023,722.268951184023,700.6204059847734,707.119873046875,9957060,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,735.7467346191406,724.5632995605469,700.4914196777344,725.8041973271015,717.9881959978201,7.816001329281448,12.332821741591882,45.58075152509948,724.5632995605469,769.6011306061312,679.5254685149625,-0.0082246938735502,0.0155362837317348,712.9839477539062,744.845947265625,741.3274536132812,-0.05064949921154129,-0.046143685087711425,0.8794878449457569,0.11248002447284877,1.4906647179303427,763.0248889829714,682.0505949929255,0.30959551258367507,0.009462576104344136,-0.011032445727659981,-0.02627512462682505
2022-04-20 00:00:00+05:30,713.5215877501893,727.6444503286,707.5597161823621,722.6110229492188,6632292,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,732.9661499023438,726.0855346679688,700.8374035644531,725.3129397305042,718.3306276238495,6.982312106654717,11.26271981460445,42.352951260487735,726.0855346679688,768.4941552585774,683.6769140773602,0.0219073886802172,0.01547530019688,707.119873046875,740.8876342773438,750.4168701171875,-0.02466853336802128,-0.03705386735725504,0.8827704570513377,-0.33391061216865214,0.9905803348096269,763.0248889829714,682.0505949929255,0.5009049904316457,0.03106800418189042,0.0040182552951929604,0.02045332075122815
2022-04-21 00:00:00+05:30,727.0579744422168,727.0579744422168,713.4726494475769,719.0924682617188,6111830,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,729.9509948730469,726.8918548583985,701.1413610839844,724.3559441199218,718.3870602636916,5.96888385623015,10.203952622929592,43.13530110144465,726.8918548583985,768.0442615966087,685.7394481201882,-0.0048692236566494,0.0152218126855916,722.6110229492188,724.8590087890625,749.2440185546875,-0.00795539609416904,-0.0402426306333842,0.8784397134821614,-0.07847392726375735,0.8921148964429709,763.0248889829714,682.0505949929255,0.4574522535923158,0.02560269322862571,0.011131349828162999,0.01989437734526495
2022-04-22 00:00:00+05:30,714.4501186416032,724.1260059428093,712.4953987547589,722.024658203125,5182247,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,726.3445373535156,728.5435943603516,701.7717590332031,723.997284748107,718.6565119629089,5.340772785198055,9.231316655383283,41.70935920602423,728.5435943603516,765.7536295005941,691.333559220109,0.0040776257168904,0.0143918716656786,719.0924682617188,723.881591796875,758.0892333984375,-0.002565244944467472,-0.047572994848691694,0.8415035531751397,-0.152095689834305,0.7721649041524102,763.0248889829714,682.0505949929255,0.49366362138475,0.028859666849266365,-0.015610819007234161,-0.012519217899408299
2022-04-25 00:00:00+05:30,713.4238756208732,726.1784104689723,712.6419996264013,722.6110229492188,3571031,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,724.0917175292968,730.1562377929688,702.3669714355469,723.7840137021242,718.9494387026355,4.834574999488723,8.351968324204373,39.89449277043478,730.1562377929688,762.9292757832934,697.3831998026442,0.0008121118017672,0.014396222462557,722.024658203125,712.9839477539062,745.1392211914062,0.01350251324120327,-0.030233542405897075,0.8533523812792259,-0.31091069182923936,0.532194111012552,763.0248889829714,689.8694625132108,0.4475616097944822,0.028822613159465067,0.0006671888856387201,-0.016585668248990097
2022-04-26 00:00:00+05:30,728.1331517907964,741.7184787526492,722.3667043112608,739.1773071289062,4987848,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,723.524853515625,732.4505920410156,703.0892407226562,726.1522126908599,720.4477993268036,5.704413364056222,7.822457332174743,44.38482127992009,732.4505920410156,760.4311772137381,704.4700068682931,0.0229255901910752,0.0151115820587891,722.6110229492188,707.119873046875,744.845947265625,0.04533521868633179,-0.007610486648317916,0.9066327035259638,0.39675292653578187,0.7321190902259476,763.0248889829714,694.0232523190763,0.6543910694433811,0.051327860413789936,0.011867680687347702,0.00610590003109375
2022-04-27 00:00:00+05:30,733.0198573115656,744.3083511835019,729.5013858577936,735.4632568359375,4571399,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,722.9824157714844,733.4010711669922,703.6453576660156,727.5846810208718,721.5600554385913,6.024625582280464,7.462890982195888,43.28574538265637,733.4010711669922,760.3667179576705,706.4354243763139,-0.0050245729368976,0.0134339216876305,739.1773071289062,722.6110229492188,740.8876342773438,0.01778582595414122,-0.0073214576549076125,0.8185449167319191,-0.08349272070840974,0.688106319599535,763.0248889829714,700.6204059847734,0.5583389073533422,0.0452186585518898,-0.00885791492348276,-0.0068176357283006
2022-04-28 00:00:00+05:30,733.9972579709132,737.2225335919205,727.7421309790773,730.4298706054688,6101866,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,723.539501953125,733.029672241211,704.274775390625,728.0224024954252,722.2170787842861,5.805323711139181,7.131377527984547,36.003953240576315,733.029672241211,759.9414205162532,706.1179239661687,-0.0068438309918065,0.0117390852962562,735.4632568359375,719.0924682617188,724.8590087890625,0.015766264902142838,0.007685441925751657,0.7290913557103444,0.3347918219345982,0.9910673183210029,763.0248889829714,700.6204059847734,0.477681461146888,0.03713762884711705,0.00818953412287246,0.0128389562526529
2022-04-29 00:00:00+05:30,734.9746609121279,743.7709002049592,718.897078274012,722.2689819335938,7219115,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,723.3782409667969,732.5165618896484,705.2384521484375,727.137260870528,722.2209234620126,4.91633740851546,6.688369504090731,37.83785362813705,732.5165618896484,759.8562525395496,705.1768712397472,-0.0111727203394765,0.0118915418363792,730.4298706054688,722.024658203125,723.881591796875,0.00033838696184807464,-0.002227726028062552,0.7502622214114831,0.18309956331391075,1.1990153282923173,763.0248889829714,700.6204059847734,0.3469073840327383,0.024148612052100137,-0.0029033932747326006,-0.009999977455645199
2022-05-02 00:00:00+05:30,717.3821634907417,726.1295464884919,713.8147760098777,724.5657348632812,3938533,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,724.5364196777343,731.8519561767578,705.8209582519531,726.7416414847977,722.3946131954399,4.347028289357809,6.220101261144147,39.440215854088734,731.8519561767578,759.2910026501232,704.4129097033923,0.0031799135600962,0.011783001780355,722.2689819335938,722.6110229492188,712.9839477539062,0.0027050679438637166,0.016244106400797362,0.7537187217433358,-0.45442994051209873,0.673341297619617,763.0248889829714,700.6204059847734,0.3837116778805668,0.026557410051625156,-0.0011914260114874603,-0.009074892643272901
2022-05-04 00:00:00+05:30,720.3142301637016,722.6110020159242,700.767032601593,706.0447998046875,6785271,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,724.4289123535157,730.0878234863281,705.8326879882812,723.5575119955499,721.1835159072359,2.373996088314016,5.450880226578121,34.24660256010472,730.0878234863281,759.4324617461525,700.7431852265038,-0.0255614282699808,0.0129216618260389,724.5657348632812,739.1773071289062,707.119873046875,-0.04482349093333397,-0.0015203550107496884,0.8361830661016146,0.7227914556003465,1.151510917571853,763.0248889829714,700.6204059847734,0.08692314332723133,0.0003005128835996687,-0.020911833309335402,-0.010611188162316348
2022-05-05 00:00:00+05:30,709.5633496011682,716.5025816381439,698.0793697694688,702.6729736328125,4836692,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,722.435107421875,727.7006286621094,705.8708068847657,720.3445060935903,719.812364627649,0.5321414659413222,4.467132474450762,38.672678886389,727.7006286621094,757.8392274398102,697.5620298844085,-0.0047756547074743,0.0124606896858132,706.0447998046875,735.4632568359375,722.6110229492188,-0.044584529408298705,-0.02759167613446078,0.8176047744470712,-0.2871777707920583,0.8274685382184744,763.0248889829714,698.0793697694688,0.07073011223826865,-0.004530337875943949,0.00247548944211124,0.0209856360485276
2022-05-06 00:00:00+05:30,695.1472818494808,707.5109093879906,691.7265219387979,694.169921875,5912312,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,719.9428527832031,724.946923828125,705.825849609375,716.3176469830379,717.912924423749,-1.5952774407111292,3.254650491418384,35.912918665825515,724.946923828125,756.8121820609787,693.0816655952714,-0.0121010086866608,0.0126093942302414,702.6729736328125,730.4298706054688,719.0924682617188,-0.04964193030661809,-0.03465833322794311,0.8393116509731737,0.22238753263594213,0.9951304551472531,763.0248889829714,691.7265219387979,0.03427006869159143,-0.016513886167283016,-0.011101825532296761,-0.02484129483839715
2022-05-09 00:00:00+05:30,690.1137128490549,704.1877174618708,688.5011050132636,695.3914794921875,4819274,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,717.2795349121094,721.8120361328125,705.8561462402344,713.0982365998301,716.2446692436333,-3.146432643803223,1.9744338643740624,40.8163122253114,721.8120361328125,752.2533028941522,691.3707693714729,0.0017597386154213,0.0121494762295535,694.169921875,722.2689819335938,722.024658203125,-0.037212594080189086,-0.0368867993749943,0.8223806258428789,-0.1848748848166335,0.8298068832863512,760.2393841176914,688.5011050132636,0.09604878406539101,-0.01482549497342658,-0.005986833727448381,0.010732743543093901
2022-05-10 00:00:00+05:30,694.9028086093958,712.0066048831854,694.0720766517062,703.3569946289062,6746893,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,715.3541320800781,719.7229248046875,706.2549084472656,711.5995839889188,715.2900266795795,-3.6904426906606886,0.8414585533671122,48.077859609018354,719.7229248046875,749.141247777368,690.304601832007,0.0114547206453199,0.0122368880525141,695.3914794921875,724.5657348632812,722.6110229492188,-0.029270967717479616,-0.026645079730074323,0.8417783568683067,0.3999812004878742,1.1525024004868771,750.9544465695792,688.5011050132636,0.23787181350811773,-0.004103212287374497,0.00883175538273536,-0.00644583481578475
2022-05-11 00:00:00+05:30,703.3571150093587,718.3595664473054,700.6693751348961,706.484619140625,6919703,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,712.08486328125,717.8048583984375,706.6155541992188,710.8126663199505,714.6377742692865,-3.825107949336029,-0.0918547471735161,40.57144773945272,717.8048583984375,745.2632905440421,690.346426252833,0.0044467099006655,0.012334668829335,703.3569946289062,706.0447998046875,739.1773071289062,0.0006229340348645961,-0.044228478976533196,0.8622577054684584,0.025613271175339625,1.1686850177118269,747.8757811785568,688.5011050132636,0.30288188986996917,-0.00018529886274885004,0.00482335730320154,-0.012340853444290851
2022-05-12 00:00:00+05:30,699.0567204039637,706.4357762664491,685.3736807875282,689.4297485351562,6754953,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,707.4815124511719,715.2319641113281,707.2899340820312,707.5229866607514,712.7705131037953,-5.247526443043967,-1.1229890863476064,35.02719169497979,715.2319641113281,743.2217093113672,687.242218911289,-0.0241404697900068,0.0132403761048343,706.484619140625,702.6729736328125,735.4632568359375,-0.01884692537581018,-0.06259117348543507,0.9338212689749669,-0.023808825320971172,1.123525063706643,744.3083511835019,685.3736807875282,0.06882311753634833,-0.025251576031624312,-0.0257425993339224,-0.0063693515806113495
2022-05-13 00:00:00+05:30,696.8575670939923,696.8575670939923,669.2471515674772,674.2805786132812,11938252,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,701.8665832519531,712.7030426025391,707.3143688964843,702.4087700380636,709.9194068452387,-7.510636807175047,-2.4005186305130946,28.54628281182721,712.7030426025391,745.7188277514804,679.6872574535978,-0.0219734787395854,0.013265003720755,689.4297485351562,694.169921875,730.4298706054688,-0.028651980783028292,-0.07687157145646874,0.944469171472064,0.7673330961740221,1.8612813689761347,744.3083511835019,669.2471515674772,0.06705764191822836,-0.046703123442466896,-0.01715675404609426,-0.0005414118232731001
2022-05-16 00:00:00+05:30,670.322228691617,682.1971747203517,664.2626453494147,677.505859375,5412233,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,697.3902709960937,710.3842559814453,707.4453344726562,698.5775530129769,707.5184033289247,-8.940850315947841,-3.708584967600044,30.20161054823903,710.3842559814453,746.4661690621726,674.302342900718,0.0047832917987225,0.0133882755544139,674.2805786132812,695.3914794921875,722.2689819335938,-0.025720217524449033,-0.061975695590246634,0.9624101175381151,-0.5466477839469296,0.8499834992984758,744.3083511835019,664.2626453494147,0.16544565242556356,-0.04232054921950074,0.01315231385083634,-0.01066353807461625
2022-05-17 00:00:00+05:30,679.2651226353031,693.9255209655614,675.2090552359396,691.0422973632812,4847812,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,694.0379272460938,709.2871734619141,708.0864819335937,697.4182829130236,706.2979510351734,-8.879668122149724,-4.742801598509979,28.294361142303543,709.2871734619141,746.3570287417311,672.2173181820971,0.0199798094746643,0.0140346561232587,677.505859375,703.3569946289062,724.5657348632812,-0.017508459231463647,-0.04626693740399628,1.0150826506704653,-0.10428616062907858,0.7866848043925199,744.3083511835019,664.2626453494147,0.3345545115108787,-0.024070766785109936,0.02170115435305912,0.02093045626261475
2022-05-18 00:00:00+05:30,704.6764680920681,710.687255169435,673.5964360763676,680.3890991210938,18992703,0.0,0.0,BHARTIARTL,BHARTIARTL.NS,691.4723571777344,707.950634765625,708.5575695800782,694.7984084834959,704.3787768193156,-9.580368335819683,-5.710314945971921,26.627938360035454,707.950634765625,747.2122461369626,668.6890233942873,-0.0154161305072576,0.0143063683673178,691.0422973632812,706.484619140625,706.0447998046875,-0.03693713820871869,-0.0363372135743948,1.0401175158560279,2.9177886848747434,2.8715419805463105,744.3083511835019,664.2626453494147,0.20146557024688821,-0.039754667324601825,-0.007118827838302089,-0.00345133076632905
